*******************************************************************************
 Revised: April 12, 2021                Venus                           299 / 2
 
 PHYSICAL DATA (updated 2020-Oct-19):
  Vol. Mean Radius (km) =  6051.84+-0.01 Density (g/cm^3)      =  5.204
  Mass x10^23 (kg)      =    48.685      Volume (x10^10 km^3)  = 92.843
  Sidereal rot. period  =   243.018484 d Sid. Rot. Rate (rad/s)= -0.00000029924
  Mean solar day        =   116.7490 d   Equ. gravity  m/s^2   =  8.870
  Mom. of Inertia       =     0.33       Core radius (km)      = ~3200
  Geometric Albedo      =     0.65       Potential Love # k2   = ~0.25
  GM (km^3/s^2)         = 324858.592     Equatorial Radius, Re = 6051.893 km
  GM 1-sigma (km^3/s^2) =    +-0.006     Mass ratio (Sun/Venus)= 408523.72
  Atmos. pressure (bar) =  90            Max. angular diam.    =   60.2"
  Mean Temperature (K)  = 735            Visual mag. V(1,0)    =   -4.40
  Obliquity to orbit    = 177.3 deg      Hill's sphere rad.,Rp =  167.1
  Sidereal orb. per., y =   0.61519726   Orbit speed, km/s     =   35.021
  Sidereal orb. per., d = 224.70079922   Escape speed, km/s    =   10.361
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         2759         2614       2650
  Maximum Planetary IR (W/m^2)    153         153         153
  Minimum Planetary IR (W/m^2)    153         153         153
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Sat Mar 18 06:16:30 2023 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Venus (299)                     {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2013-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2024-Jan-01 00:00:00.0000 UT      
Step-size       : 1440 minutes
*******************************************************************************
Target pole/equ : IAU_VENUS                       {East-longitude positive}
Target radii    : 6051.8, 6051.8, 6051.8 km       {Equator_a, b, pole_c}       
Center geodetic : 0.0, 0.0, -6378.137             {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : ITRF93                          {East-longitude positive}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}       
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE441}
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
Calendar mode   : Mixed Julian/Gregorian
EOP file        : eop.230316.p230609                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2023-MAR-16. PREDICTS-> 2023-JUN-08
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
******************************************************************************************************************************************************************
 Date__(UT)__HR:MN     R.A._____(ICRF)_____DEC      Illu%  Ang-diam                r        rdot             delta      deldot     S-O-T /r     S-T-O  App_Lon_Sun
 2013-Jan-19 00:00     18 52 46.56 -22 57 03.7   96.02474  10.36087   0.726280821210   0.1889133  1.61071301294450   5.1660117   16.7591 /L   22.9959   21.3734655
 2013-Jan-20 00:00     18 58 12.63 -22 52 24.6   96.13744  10.34183   0.726388761807   0.1848583  1.61367790481094   5.1016788   16.5240 /L   22.6631   22.9623152
 2013-Jan-21 00:00     19 03 38.28 -22 47 03.5   96.24842  10.32310   0.726494319662   0.1806624  1.61660573948786   5.0376652   16.2889 /L   22.3308   24.5506985
 2013-Jan-22 00:00     19 09 03.47 -22 41 00.4   96.35768  10.30467   0.726597414340   0.1763289  1.61949668734774   4.9739228   16.0536 /L   21.9991   26.1386260
 2013-Jan-23 00:00     19 14 28.13 -22 34 15.6   96.46524  10.28654   0.726697967343   0.1718611  1.62235089114395   4.9104036   15.8182 /L   21.6677   27.7261090
 2013-Jan-24 00:00     19 19 52.22 -22 26 49.5   96.57109  10.26871   0.726795902161   0.1672627  1.62516846554733   4.8470578   15.5827 /L   21.3369   29.3131589
 2013-Jan-25 00:00     19 25 15.68 -22 18 42.2   96.67524  10.25117   0.726891144326   0.1625371  1.62794949498486   4.7838301   15.3471 /L   21.0065   30.8997874
 2013-Jan-26 00:00     19 30 38.47 -22 09 54.2   96.77771  10.23391   0.726983621463   0.1576880  1.63069402984357   4.7206575   15.1114 /L   20.6766   32.4860066
 2013-Jan-27 00:00     19 36 00.55 -22 00 25.7   96.87849  10.21695   0.727073263344   0.1527193  1.63340208150547   4.6574677   14.8756 /L   20.3471   34.0718288
 2013-Jan-28 00:00     19 41 21.86 -21 50 17.1   96.97759  10.20026   0.727160001931   0.1476346  1.63607361700423   4.5941797   14.6398 /L   20.0180   35.6572668
 2013-Jan-29 00:00     19 46 42.37 -21 39 28.9   97.07502  10.18386   0.727243771430   0.1424380  1.63870855427993   4.5307050   14.4038 /L   19.6893   37.2423334
 2013-Jan-30 00:00     19 52 02.04 -21 28 01.5   97.17078  10.16774   0.727324508330   0.1371334  1.64130675899317   4.4669517   14.1677 /L   19.3611   38.8270419
 2013-Jan-31 00:00     19 57 20.83 -21 15 55.3   97.26488  10.15190   0.727402151450   0.1317250  1.64386804363838   4.4028283   13.9316 /L   19.0332   40.4114056
 2013-Feb-01 00:00     20 02 38.70 -21 03 10.8   97.35733  10.13634   0.727476641981   0.1262168  1.64639216936482   4.3382493   13.6954 /L   18.7058   41.9954383
 2013-Feb-02 00:00     20 07 55.61 -20 49 48.6   97.44813  10.12105   0.727547923525   0.1206130  1.64887885063548   4.2731395   13.4592 /L   18.3787   43.5791540
 2013-Feb-03 00:00     20 13 11.55 -20 35 49.0   97.53728  10.10604   0.727615942135   0.1149180  1.65132776278431   4.2074394   13.2229 /L   18.0519   45.1625667
 2013-Feb-04 00:00     20 18 26.48 -20 21 12.8   97.62480  10.09131   0.727680646351   0.1091361  1.65373855269015   4.1411109   12.9865 /L   17.7255   46.7456908
 2013-Feb-05 00:00     20 23 40.36 -20 06 00.5   97.71069  10.07685   0.727741987236   0.1032716  1.65611085300246   4.0741441   12.7501 /L   17.3995   48.3285410
 2013-Feb-06 00:00     20 28 53.18 -19 50 12.5   97.79495  10.06267   0.727799918409   0.0973291  1.65844430027576   4.0065635   12.5136 /L   17.0737   49.9111320
 2013-Feb-07 00:00     20 34 04.91 -19 33 49.7   97.87761  10.04877   0.727854396076   0.0913130  1.66073855661407   3.9384335   12.2771 /L   16.7482   51.4934788
 2013-Feb-08 00:00     20 39 15.53 -19 16 52.5   97.95866  10.03515   0.727905379061   0.0852279  1.66299333286941   3.8698579   12.0405 /L   16.4229   53.0755964
 2013-Feb-09 00:00     20 44 25.02 -18 59 21.7   98.03811  10.02180   0.727952828832   0.0790783  1.66520840956198   3.8009721   11.8038 /L   16.0979   54.6575002
 2013-Feb-10 00:00     20 49 33.36 -18 41 17.9   98.11597  10.00872   0.727996709531   0.0728691  1.66738365064281   3.7319264   11.5671 /L   15.7730   56.2392057
 2013-Feb-11 00:00     20 54 40.54 -18 22 41.8   98.19224  9.995923   0.728036987994   0.0666047  1.66951900618356   3.6628651   11.3302 /L   15.4483   57.8207284
 2013-Feb-12 00:00     20 59 46.53 -18 03 34.1   98.26694  9.983393   0.728073633774   0.0602900  1.67161450315562   3.5939075   11.0933 /L   15.1238   59.4020840
 2013-Feb-13 00:00     21 04 51.35 -17 43 55.4   98.34006  9.971130   0.728106619164   0.0539297  1.67367022719066   3.5251364   10.8563 /L   14.7993   60.9832884
 2013-Feb-14 00:00     21 09 54.97 -17 23 46.4   98.41162  9.959134   0.728135919212   0.0475286  1.67568630055376   3.4565964   10.6191 /L   14.4749   62.5643576
 2013-Feb-15 00:00     21 14 57.39 -17 03 08.0   98.48161  9.947400   0.728161511739   0.0410915  1.67766286149814   3.3882996   10.3818 /L   14.1506   64.1453075
 2013-Feb-16 00:00     21 19 58.62 -16 42 00.7   98.55004  9.935927   0.728183377355   0.0346233  1.67960004830391   3.3202356   10.1444 /L   13.8264   65.7261545
 2013-Feb-17 00:00     21 24 58.66 -16 20 25.2   98.61690  9.924712   0.728201499468   0.0281287  1.68149798899972   3.2523809    9.9069 /L   13.5022   67.3069146
 2013-Feb-18 00:00     21 29 57.51 -15 58 22.5   98.68220  9.913753   0.728215864296   0.0216128  1.68335679605190   3.1847061    9.6692 /L   13.1780   68.8876043
 2013-Feb-19 00:00     21 34 55.17 -15 35 53.0   98.74594  9.903048   0.728226460877   0.0150803  1.68517656447021   3.1171806    9.4314 /L   12.8538   70.4682398
 2013-Feb-20 00:00     21 39 51.67 -15 12 57.7   98.80812  9.892594   0.728233281077   0.0085362  1.68695737161043   3.0497739    9.1935 /L   12.5297   72.0488376
 2013-Feb-21 00:00     21 44 47.00 -14 49 37.1   98.86874  9.882389   0.728236319592   0.0019853  1.68869927712709   2.9824548    8.9554 /L   12.2055   73.6294141
 2013-Feb-22 00:00     21 49 41.19 -14 25 52.1   98.92779  9.872433   0.728235573956  -0.0045673  1.69040232182025   2.9151886    8.7173 /L   11.8813   75.2099858
 2013-Feb-23 00:00     21 54 34.24 -14 01 43.4   98.98527  9.862723   0.728231044539  -0.0111169  1.69206652445312   2.8479330    8.4790 /L   11.5572   76.7905692
 2013-Feb-24 00:00     21 59 26.18 -13 37 11.8   99.04119  9.853259   0.728222734550  -0.0176584  1.69369187602294   2.7806335    8.2407 /L   11.2331   78.3711806
 2013-Feb-25 00:00     22 04 17.03 -13 12 17.9   99.09553  9.844038   0.728210650038  -0.0241870  1.69527833151149   2.7132192    8.0023 /L   10.9089   79.9518365
 2013-Feb-26 00:00     22 09 06.81 -12 47 02.5   99.14829  9.835060   0.728194799884  -0.0306978  1.69682579984251   2.6456014    7.7638 /L   10.5849   81.5325534
 2013-Feb-27 00:00     22 13 55.54 -12 21 26.3   99.19948  9.826325   0.728175195798  -0.0371859  1.69833413352451   2.5776740    7.5253 /L   10.2608   83.1133475
 2013-Feb-28 00:00     22 18 43.25 -11 55 30.2   99.24908  9.817833   0.728151852315  -0.0436463  1.69980312001346   2.5093189    7.2868 /L    9.9368   84.6942351
 2013-Mar-01 00:00     22 23 29.97 -11 29 14.8   99.29710  9.809585   0.728124786784  -0.0500743  1.70123247689409   2.4404138    7.0483 /L    9.6129   86.2752326
 2013-Mar-02 00:00     22 28 15.72 -11 02 40.9   99.34353  9.801580   0.728094019356  -0.0564649  1.70262185240639   2.3708426    6.8098 /L    9.2891   87.8563559
 2013-Mar-03 00:00     22 33 00.53 -10 35 49.2   99.38836  9.793820   0.728059572975  -0.0628134  1.70397083180478   2.3005049    6.5715 /L    8.9655   89.4376212
 2013-Mar-04 00:00     22 37 44.43 -10 08 40.5   99.43158  9.786307   0.728021473363  -0.0691150  1.70527894896817   2.2293242    6.3333 /L    8.6421   91.0190445
 2013-Mar-05 00:00     22 42 27.46 -09 41 15.5   99.47321  9.779043   0.727979748999  -0.0753649  1.70654570201277   2.1572539    6.0952 /L    8.3188   92.6006415
 2013-Mar-06 00:00     22 47 09.64 -09 13 35.1   99.51323  9.772029   0.727934431109  -0.0815584  1.70777057152679   2.0842804    5.8574 /L    7.9959   94.1824280
 2013-Mar-07 00:00     22 51 51.01 -08 45 39.9   99.55163  9.765268   0.727885553640  -0.0876907  1.70895304021244   2.0104248    5.6199 /L    7.6733   95.7644196
 2013-Mar-08 00:00     22 56 31.60 -08 17 30.6   99.58842  9.758760   0.727833153238  -0.0937572  1.71009261278825   1.9357418    5.3826 /L    7.3511   97.3466316
 2013-Mar-09 00:00     23 01 11.43 -07 49 08.2   99.62359  9.752509   0.727777269228  -0.0997534  1.71118883472845   1.8603169    5.1459 /L    7.0294   98.9290795
 2013-Mar-10 00:00     23 05 50.55 -07 20 33.3   99.65713  9.746514   0.727717943585  -0.1056746  1.71224130792084   1.7842586    4.9096 /L    6.7083  100.5117782
 2013-Mar-11 00:00     23 10 28.99 -06 51 46.6   99.68903  9.740777   0.727655220908  -0.1115163  1.71324970106953   1.7076876    4.6739 /L    6.3880  102.0947428
 2013-Mar-12 00:00     23 15 06.78 -06 22 49.0   99.71930  9.735299   0.727589148390  -0.1172741  1.71421375314751   1.6307244    4.4390 /L    6.0686  103.6779879
 2013-Mar-13 00:00     23 19 43.95 -05 53 41.2   99.74793  9.730080   0.727519775786  -0.1229435  1.71513326951906   1.5534767    4.2050 /L    5.7503  105.2615282
 2013-Mar-14 00:00     23 24 20.54 -05 24 23.9   99.77490  9.725120   0.727447155383  -0.1285202  1.71600811203610   1.4760314    3.9721 /L    5.4334  106.8453779
 2013-Mar-15 00:00     23 28 56.60 -04 54 57.9   99.80021  9.720418   0.727371341961  -0.1339999  1.71683818569473   1.3984508    3.7407 /L    5.1184  108.4295512
 2013-Mar-16 00:00     23 33 32.15 -04 25 23.9   99.82386  9.715974   0.727292392759  -0.1393784  1.71762342478500   1.3207746    3.5109 /L    4.8055  110.0140620
 2013-Mar-17 00:00     23 38 07.23 -03 55 42.7   99.84582  9.711788   0.727210367435  -0.1446515  1.71836378089043   1.2430241    3.2834 /L    4.4955  111.5989239
 2013-Mar-18 00:00     23 42 41.89 -03 25 54.9   99.86610  9.707859   0.727125328028  -0.1498152  1.71905921403081   1.1652081    3.0585 /L    4.1891  113.1841503
 2013-Mar-19 00:00     23 47 16.16 -02 56 01.4   99.88467  9.704187   0.727037338913  -0.1548654  1.71970968717965   1.0873288    2.8372 /L    3.8873  114.7697543
 2013-Mar-20 00:00     23 51 50.09 -02 26 02.8   99.90154  9.700771   0.726946466760  -0.1597982  1.72031516360704   1.0093857    2.6203 /L    3.5914  116.3557489
 2013-Mar-21 00:00     23 56 23.71 -01 56 00.0   99.91669  9.697612   0.726852780488  -0.1646098  1.72087560603870   0.9313775    2.4092 /L    3.3033  117.9421465
 2013-Mar-22 00:00     00 00 57.07 -01 25 53.5   99.93011  9.694709   0.726756351215  -0.1692963  1.72139097638669   0.8533024    2.2056 /L    3.0253  119.5289594
 2013-Mar-23 00:00     00 05 30.21 -00 55 44.1   99.94179  9.692061   0.726657252212  -0.1738542  1.72186123469137   0.7751551    2.0121 /L    2.7609  121.1161997
 2013-Mar-24 00:00     00 10 03.17 -00 25 32.6   99.95171  9.689669   0.726555558854  -0.1782797  1.72228633588621   0.6969223    1.8319 /L    2.5146  122.7038791
 2013-Mar-25 00:00     00 14 35.99 +00 04 40.4   99.95986  9.687532   0.726451348561  -0.1825694  1.72266622313266   0.6185753    1.6695 /L    2.2926  124.2920088
 2013-Mar-26 00:00     00 19 08.72 +00 34 54.2   99.96624  9.685651   0.726344700752  -0.1867200  1.72300081694488   0.5400630    1.5309 /L    2.1030  125.8806000
 2013-Mar-27 00:00     00 23 41.40 +01 05 07.9   99.97082  9.684025   0.726235696785  -0.1907280  1.72329000031125   0.4613060    1.4230 /T    1.9556  127.4696633
 2013-Mar-28 00:00     00 28 14.08 +01 35 21.0   99.97360  9.682657   0.726124419901  -0.1945903  1.72353360151604   0.3821946    1.3537 /T    1.8610  129.0592091
 2013-Mar-29 00:00     00 32 46.80 +02 05 32.6   99.97457  9.681546   0.726010955164  -0.1983037  1.72373137795989   0.3025944    1.3290 /T    1.8277  130.6492473
 2013-Mar-30 00:00     00 37 19.61 +02 35 42.2   99.97371  9.680694   0.725895389402  -0.2018653  1.72388300515626   0.2223588    1.3517 /T    1.8596  132.2397877
 2013-Mar-31 00:00     00 41 52.54 +03 05 49.0   99.97100  9.680104   0.725777811146  -0.2052722  1.72398807445033   0.1413460    1.4196 /T    1.9538  133.8308394
 2013-Apr-01 00:00     00 46 25.65 +03 35 52.2   99.96644  9.679778   0.725658310565  -0.2085216  1.72404610080835   0.0594359    1.5270 /T    2.1024  135.4224113
 2013-Apr-02 00:00     00 50 58.97 +04 05 51.1   99.96002  9.679720   0.725536979403  -0.2116108  1.72405653923209  -0.0234576    1.6662 /T    2.2951  137.0145121
 2013-Apr-03 00:00     00 55 32.55 +04 35 45.1   99.95172  9.679932   0.725413910909  -0.2145373  1.72401880636183  -0.1073809    1.8303 /T    2.5224  138.6071497
 2013-Apr-04 00:00     01 00 06.43 +05 05 33.4   99.94152  9.680417   0.725289199775  -0.2172986  1.72393230343552  -0.1923414    2.0132 /T    2.7759  140.2003319
 2013-Apr-05 00:00     01 04 40.66 +05 35 15.2   99.92942  9.681180   0.725162942064  -0.2198925  1.72379643769911  -0.2783118    2.2105 /T    3.0494  141.7940659
 2013-Apr-06 00:00     01 09 15.26 +06 04 49.8   99.91541  9.682224   0.725035235138  -0.2223167  1.72361064071844  -0.3652362    2.4186 /T    3.3383  143.3883588
 2013-Apr-07 00:00     01 13 50.28 +06 34 16.6   99.89946  9.683551   0.724906177589  -0.2245691  1.72337438305433  -0.4530366    2.6352 /T    3.6392  144.9832169
 2013-Apr-08 00:00     01 18 25.76 +07 03 34.7   99.88157  9.685165   0.724775869167  -0.2266479  1.72308718517787  -0.5416193    2.8584 /T    3.9495  146.5786462
 2013-Apr-09 00:00     01 23 01.74 +07 32 43.3   99.86172  9.687069   0.724644410702  -0.2285512  1.72274862451933  -0.6308818    3.0869 /T    4.2675  148.1746525
 2013-Apr-10 00:00     01 27 38.24 +08 01 41.9   99.83989  9.689264   0.724511904033  -0.2302773  1.72235833852301  -0.7207200    3.3196 /T    4.5918  149.7712408
 2013-Apr-11 00:00     01 32 15.31 +08 30 29.6   99.81608  9.691753   0.724378451928  -0.2318247  1.72191602377933  -0.8110342    3.5558 /T    4.9213  151.3684159
 2013-Apr-12 00:00     01 36 52.98 +08 59 05.6   99.79027  9.694537   0.724244158011  -0.2331921  1.72142143174588  -0.9017348    3.7950 /T    5.2552  152.9661820
 2013-Apr-13 00:00     01 41 31.28 +09 27 29.3   99.76243  9.697619   0.724109126678  -0.2343780  1.72087436207064  -0.9927448    4.0367 /T    5.5930  154.5645431
 2013-Apr-14 00:00     01 46 10.26 +09 55 39.9   99.73256  9.701000   0.723973463022  -0.2353814  1.72027465485503  -1.0840010    4.2804 /T    5.9341  156.1635024
 2013-Apr-15 00:00     01 50 49.93 +10 23 36.6   99.70065  9.704681   0.723837272748  -0.2362013  1.71962218320235  -1.1754519    4.5261 /T    6.2783  157.7630629
 2013-Apr-16 00:00     01 55 30.34 +10 51 18.7   99.66667  9.708663   0.723700662099  -0.2368369  1.71891684710718  -1.2670553    4.7734 /T    6.6251  159.3632269
 2013-Apr-17 00:00     02 00 11.52 +11 18 45.5   99.63061  9.712948   0.723563737766  -0.2372873  1.71815856927632  -1.3587743    5.0221 /T    6.9744  160.9639966
 2013-Apr-18 00:00     02 04 53.49 +11 45 56.2   99.59246  9.717536   0.723426606809  -0.2375521  1.71734729296642  -1.4505741    5.2721 /T    7.3259  162.5653734
 2013-Apr-19 00:00     02 09 36.29 +12 12 50.0   99.55220  9.722429   0.723289376574  -0.2376309  1.71648298144944  -1.5424198    5.5233 /T    7.6796  164.1673583
 2013-Apr-20 00:00     02 14 19.94 +12 39 26.3   99.50981  9.727628   0.723152154607  -0.2375233  1.71556561827808  -1.6342763    5.7755 /T    8.0351  165.7699519
 2013-Apr-21 00:00     02 19 04.48 +13 05 44.3   99.46528  9.733133   0.723015048570  -0.2372293  1.71459520708959  -1.7261098    6.0287 /T    8.3925  167.3731542
 2013-Apr-22 00:00     02 23 49.93 +13 31 43.2   99.41860  9.738947   0.722878166154  -0.2367488  1.71357176926487  -1.8178937    6.2829 /T    8.7516  168.9769649
 2013-Apr-23 00:00     02 28 36.31 +13 57 22.3   99.36975  9.745068   0.722741614998  -0.2360821  1.71249533747893  -1.9096173    6.5378 /T    9.1123  170.5813831
 2013-Apr-24 00:00     02 33 23.65 +14 22 40.8   99.31873  9.751499   0.722605502597  -0.2352294  1.71136594334695  -2.0012970    6.7935 /T    9.4747  172.1864074
 2013-Apr-25 00:00     02 38 11.98 +14 47 38.1   99.26550  9.758241   0.722469936219  -0.2341912  1.71018359843661  -2.0929874    7.0499 /T    9.8385  173.7920361
 2013-Apr-26 00:00     02 43 01.32 +15 12 13.3   99.21007  9.765295   0.722335022816  -0.2329682  1.70894827015401  -2.1847870    7.3069 /T   10.2037  175.3982666
 2013-Apr-27 00:00     02 47 51.69 +15 36 25.8   99.15243  9.772663   0.722200868941  -0.2315610  1.70765985697555  -2.2768343    7.5646 /T   10.5703  177.0050964
 2013-Apr-28 00:00     02 52 43.11 +16 00 14.8   99.09255  9.780347   0.722067580657  -0.2299708  1.70631816969176  -2.3692908    7.8228 /T   10.9381  178.6125221
 2013-Apr-29 00:00     02 57 35.60 +16 23 39.5   99.03044  9.788351   0.721935263453  -0.2281984  1.70492292487787  -2.4623168    8.0815 /T   11.3073  180.2205399
 2013-Apr-30 00:00     03 02 29.17 +16 46 39.3   98.96607  9.796678   0.721804022153  -0.2262451  1.70347375315002  -2.5560461    8.3406 /T   11.6776  181.8291457
 2013-May-01 00:00     03 07 23.85 +17 09 13.4   98.89945  9.805333   0.721673960836  -0.2241123  1.70197021970840  -2.6505694    8.6003 /T   12.0492  183.4383346
 2013-May-02 00:00     03 12 19.64 +17 31 21.0   98.83056  9.814319   0.721545182743  -0.2218016  1.70041185115867  -2.7459299    8.8603 /T   12.4218  185.0481017
